x,orig,origS,noisy,TV,TV2,TV1a2,TV1R
0.414829659318637,-2.48132305530276,3.80186225187683,-2.57150671935722,-2.48463559219094,-2.48958038221973,-2.46788045672045,-2.48463559187681
0.416833667334669,-2.48761883216366,3.79556647501593,-2.52821318259634,-2.48463559219094,-2.49959594779008,-2.47424868369801,-2.48463559187681
0.418837675350701,-2.49391460902456,3.78927069815502,-2.71391185624163,-2.48546554935509,-2.50544221740023,-2.47788007237206,-2.48546554904097
0.420841683366733,-2.50021038588546,3.78297492129412,-2.55128681019572,-2.48546554935509,-2.50831614201217,-2.47992969825911,-2.48546554904097
0.422845691382766,-2.50650616274637,3.77667914443322,-2.63865485745221,-2.48591197167136,-2.51119006662411,-2.48197932414616,-2.48591197135723
0.424849699398798,-2.51280193960727,3.77038336757232,-2.41737149913453,-2.48591197167136,-2.50931468939542,-2.48200723570668,-2.48591197135723
0.42685370741483,-2.51909771646817,3.76408759071142,-2.5401092980175,-2.48619926828222,-2.50574912735969,-2.48209452218525,-2.48619926796809
0.428857715430862,-2.52539349332907,3.75779181385052,-2.34884453577085,-2.48619926828222,-2.50218356532396,-2.48218180866383,-2.48619926796809
0.430861723446894,-2.53168927018997,3.75149603698962,-2.536795136612,-2.48656694110352,-2.49506239678388,-2.48203733515494,-2.48656694078939
0.432865731462926,-2.53798504705087,3.74520026012871,-2.90959128479138,-2.48656694110352,-2.48636414493593,-2.48088406016705,-2.48656694078939
0.434869739478958,-2.54428082391177,3.73890448326781,-2.47453893275013,-2.48668086429577,-2.47766589308797,-2.47973078517915,-2.48668086398164
0.43687374749499,-2.55057660077268,3.73260870640691,-2.45740768946112,-2.48668086429577,-2.46738505725521,-2.47740208976605,-2.48668086398164
0.438877755511022,-2.55687237763358,3.72631292954601,-2.39767485967481,-2.48656527917784,-2.45950919642796,-2.47578242131428,-2.48656527886372
0.440881763527054,-2.56316815449448,3.72001715268511,-2.47410577505712,-2.48656527917784,-2.45163333560072,-2.47416275286251,-2.48656527886372
0.442885771543086,-2.56946393135538,3.71372137582421,-2.09771286930863,-2.48685761780471,-2.4485628654161,-2.47348114492423,-2.48685761749059
0.444889779559118,-2.57575970821628,3.70742559896331,-2.61037731081083,-2.48685761780471,-2.44920429440918,-2.47415555578057,-2.48685761749059
0.44689378757515,-2.58205548507718,3.7011298221024,-2.15581572095325,-2.48762829523604,-2.44984572340225,-2.47482996663691,-2.48762829492192
0.448897795591182,-2.58835126193808,3.6948340452415,-2.46559723871918,-2.48762829523604,-2.45844020686973,-2.47852448114676,-2.48762829492192
0.450901803607214,-2.59464703879899,3.6885382683806,-2.50036774785977,-2.48856956412476,-2.46991671371478,-2.48657242580565,-2.48856956381064
0.452905811623247,-2.60094281565989,3.6822424915197,-2.48760788679251,-2.48856956412476,-2.48139322055983,-2.49462037046453,-2.48856956381064
0.454909819639279,-2.60723859252079,3.6759467146588,-2.50772963889543,-2.48950356776378,-2.49826776556092,-2.50911836460552,-2.48950356744966
0.456913827655311,-2.61353436938169,3.6696509377979,-2.32394491226523,-2.48950356776378,-2.51715922210846,-2.52908578148684,-2.48950356744966
0.458917835671343,-2.61983014624259,3.663355160937,-2.55161814900322,-2.5204622641731,-2.53605067865601,-2.54905319836816,-2.52046226393115
0.460921843687375,-2.62612592310349,3.65705938407609,-2.48931252252455,-2.5204622641731,-2.55828380492513,-2.57181295101488,-2.52046226393115
0.462925851703407,-2.63242169996439,3.65076360721519,-2.52451093138476,-2.52398071955666,-2.57985031912458,-2.59415623235312,-2.52398071931472
0.464929859719439,-2.63871747682529,3.64446783035429,-2.52342658383328,-2.52398071955666,-2.60141683332404,-2.61649951369135,-2.52398071931472
0.466933867735471,-2.6450132536862,3.63817205349339,-3.1097423040864,-2.69088807442619,-2.62072850735878,-2.6369625721238,-2.69088805689703
0.468937875751503,-2.6513090305471,3.63187627663249,-2.61843970024878,-2.69088807442619,-2.63733996481379,-2.65031187526715,-2.69088805689703
0.470941883767535,-2.657604807408,3.62558049977159,-2.65897518531125,-2.69149174180548,-2.65395142226879,-2.6636611784105,-2.69149172427632
0.472945891783567,-2.6639005842689,3.61928472291069,-2.74110378730485,-2.69149174180548,-2.66648499684408,-2.6735067963377,-2.69149172427632
0.474949899799599,-2.6701963611298,3.61298894604978,-2.97591750866531,-2.69191637314066,-2.67726635768493,-2.68125660123289,-2.69191635561149
0.476953907815631,-2.6764921379907,3.60669316918888,-2.77973610614604,-2.69191637314066,-2.68804771852579,-2.68900640612808,-2.69191635561149
0.478957915831663,-2.6827879148516,3.60039739232798,-2.37190864390855,-2.69226160910533,-2.69716790808134,-2.69527827660875,-2.69226159157617
0.480961923847695,-2.68908369171251,3.59410161546708,-2.37752677445383,-2.69226160910533,-2.70764986395865,-2.70274073685703,-2.69226159157617
0.482965931863727,-2.69537946857341,3.58780583860618,-2.59288917355104,-2.69311427938231,-2.71813181983595,-2.71020319710531,-2.69311426185315
0.48496993987976,-2.70167524543431,3.58151006174528,-2.97408788769998,-2.73453762958779,-2.72877656435619,-2.71751376610153,-2.72666055994578
0.486973947895792,-2.70797102229521,3.57521428488438,-2.78873747776168,-2.73548678124719,-2.73828036088023,-2.72340764463673,-2.72759677472179
0.488977955911824,-2.71426679915611,3.56891850802347,-2.82343740590567,-2.73548678124719,-2.74778415740426,-2.72930152317194,-2.72759677472179
0.490981963927856,-2.72056257601701,3.56262273116257,-2.98051555910206,-2.73594711825854,-2.7557098684421,-2.73320179782694,-2.72801827209378
0.492985971943888,-2.72685835287791,3.55632695430167,-2.28299321314946,-2.73594711825854,-2.76398730467273,-2.73751233528404,-2.72801827209378
0.49498997995992,-2.73315412973882,3.55003117744077,-2.66691105055492,-2.73655777904865,-2.77226474090336,-2.74182287274113,-2.7285641034862
0.496993987975952,-2.73944990659972,3.54373540057987,-2.85155681384315,-2.73655777904865,-2.77995638607973,-2.74590415343533,-2.7285641034862
0.498997995991984,-2.74574568346062,3.53743962371897,-2.87131397115334,-2.73738372875818,-2.78548409163674,-2.7488730816049,-2.72929908892029
0.501002004008016,-2.74889357189107,3.53429173528852,-2.60446569934952,-2.73738372875818,-2.79101179719375,-2.75184200977446,-2.72929908892029
0.503006012024048,-2.74889357189107,3.53429173528852,-3.07259013814318,-2.73785592658599,-2.79211856934965,-2.75308311489614,-2.72965398418504
0.50501002004008,-2.74889357189107,3.53429173528852,-2.77508038535949,-2.73785592658599,-2.79010173640238,-2.75297072163577,-2.72965398418504
0.507014028056112,-2.74889357189107,3.53429173528852,-2.93766692991487,-2.73798333943829,-2.78808490345511,-2.75285832837541,-2.72963749424358
0.509018036072144,-2.74889357189107,3.53429173528852,-3.00923504593685,-2.73798333943829,-2.78045382097945,-2.74992428730068,-2.72963749424358
0.511022044088176,-2.74889357189107,3.53429173528852,-2.80521234099413,-2.73765839490192,-2.77139270670543,-2.74620244230047,-2.72914172589446
0.513026052104208,-2.74889357189107,3.53429173528852,-2.55781196945215,-2.73765839490192,-2.76233159243142,-2.74248059730026,-2.72914172589446
0.51503006012024,-2.74889357189107,3.53429173528852,-2.8145546127805,-2.73714760484122,-2.75116329655525,-2.7377762286294,-2.7284328109868
0.517034068136273,-2.74889357189107,3.53429173528852,-2.91591409675947,-2.73714760484122,-2.74078006204977,-2.73366867047766,-2.7284328109868
0.519038076152305,-2.74889357189107,3.53429173528852,-2.56201889583054,-2.73671404738273,-2.73039682754428,-2.72956111232592,-2.72777338795396
0.521042084168337,-2.74889357189107,3.53429173528852,-2.41906304566327,-2.73671404738273,-2.72212463664826,-2.72728456520706,-2.72777338795396
0.523046092184369,-2.74889357189107,3.53429173528852,-2.45560689661339,-2.73674749506612,-2.71592930162373,-2.72628932475306,-2.72755272944382
0.525050100200401,-2.74889357189107,3.53429173528852,-2.73647390669561,-2.73674749506612,-2.70973396659921,-2.72529408429907,-2.72755272944382
0.527054108216433,-2.74889357189107,3.53429173528852,-2.82079054638691,-2.73718575058113,-2.70538559029696,-2.72567007234288,-2.72770807746535
0.529058116232465,-2.74889357189107,3.53429173528852,-3.04646403171479,-2.73718575058113,-2.70014173574065,-2.72499503471937,-2.72770807746535
0.531062124248497,-2.74889357189107,3.53429173528852,-3.04951108228689,-2.73707102809379,-2.69489788118434,-2.72431999709586,-2.72728102405479
0.533066132264529,-2.74889357189107,3.53429173528852,-2.41430792689082,-2.73707102809379,-2.69037358998546,-2.72298649373754,-2.72728102405479
0.535070140280561,-2.74889357189107,3.53429173528852,-2.72885433001752,-2.73672816252958,-2.68842758147637,-2.72252192300153,-2.72659571982891
0.537074148296593,-2.74889357189107,3.53429173528852,-2.44723076740342,-2.73672816252958,-2.68648157296729,-2.72205735226552,-2.72659571982891
0.539078156312625,-2.74889357189107,3.53429173528852,-2.5585771580877,-2.73701221576804,-2.68922522157375,-2.72327777775749,-2.72650647937973
0.541082164328657,-2.74889357189107,3.53429173528852,-2.62847095508921,-2.73701221576804,-2.69440191464029,-2.72606090678889,-2.72650647937973
0.543086172344689,-2.74889357189107,3.53429173528852,-2.52630747248887,-2.7379146861802,-2.69957860770683,-2.72884403582029,-2.72700398994207
0.545090180360721,-2.74889357189107,3.53429173528852,-2.93866331638301,-2.7379146861802,-2.70808121044965,-2.73370619309326,-2.72700398994207
0.547094188376753,-2.74889357189107,3.53429173528852,-2.72933183170665,-2.73891769404471,-2.71677533097889,-2.7389764114254,-2.72756949586958
0.549098196392786,-2.74889357189107,3.53429173528852,-2.79780790503883,-2.73891769404471,-2.72546945150813,-2.74424662975754,-2.72756949586958
0.551102204408818,-2.74889357189107,3.53429173528852,-2.60120765185221,-2.73983166651044,-2.73525299051127,-2.75080248914423,-2.72801248258696
0.55310621242485,-2.74889357189107,3.53429173528852,-2.61009139041489,-2.73983166651044,-2.74469349682944,-2.75747092302782,-2.72801248258696
0.555110220440882,-2.74889357189107,3.53429173528852,-2.91252156278046,-2.78460074643605,-2.75413400314761,-2.76413935691141,-2.7284480278674
0.557114228456914,-2.74889357189107,3.53429173528852,-2.87911760658174,-2.78460074643605,-2.7622343737799,-2.7702083358241,-2.7284480278674
0.559118236472946,-2.74889357189107,3.53429173528852,-2.76300758043727,-2.78552361535896,-2.7687703286883,-2.77510007900397,-2.72868622549362
0.561122244488978,-2.74889357189107,3.53429173528852,-2.89684368748124,-2.78552361535896,-2.7753062835967,-2.77999182218384,-2.72868622549362
0.56312625250501,-2.74889357189107,3.53429173528852,-2.6200123960758,-2.78643482839184,-2.77967355855679,-2.78337277598749,-2.72873210782246
0.565130260521042,-2.74889357189107,3.53429173528852,-2.82701504293511,-2.78643482839184,-2.78295611932961,-2.78578682380457,-2.72873210782246
0.567134268537074,-2.74889357189107,3.53429173528852,-2.94960361979467,-2.78723076538676,-2.78623868010244,-2.78820087162164,-2.72848019711876
0.569138276553106,-2.74889357189107,3.53429173528852,-2.97380896965189,-2.78723076538676,-2.78737326075309,-2.78880521476732,-2.72848019711876
0.571142284569138,-2.74889357189107,3.53429173528852,-2.79327387301402,-2.78771670975501,-2.78903475299714,-2.78899191212674,-2.72773352576881
0.57314629258517,-2.74889357189107,3.53429173528852,-2.84716509858988,-2.78771670975501,-2.79069624524119,-2.78917860948616,-2.72773352576881
0.575150300601202,-2.74889357189107,3.53429173528852,-2.61348227670419,-2.78814175002913,-2.79451262843583,-2.78979432729547,-2.6788077676119
0.577154308617234,-2.74889357189107,3.53429173528852,-2.70066689685137,-2.78814175002913,-2.80159723524188,-2.79261987569524,-2.6788077676119
0.579158316633267,-2.74889357189107,3.53429173528852,-2.50641667012742,-2.78894640655187,-2.80868184204794,-2.79544542409501,-2.67784958653194
0.581162324649299,-2.74889357189107,3.53429173528852,-2.89274964328194,-2.78894640655187,-2.82086150092489,-2.81263164888862,-2.67784958653194
0.583166332665331,-2.74889357189107,3.53429173528852,-2.63154835303062,-2.79008244122517,-2.83497036751663,-2.83077077498698,-2.63154806615014
0.585170340681363,-2.74889357189107,3.53429173528852,2.9597008897522,-2.83355864519981,-2.84907923410838,-2.84890990108533,1.45797274156511
0.587174348697395,-2.74889357189107,3.53429173528852,-2.86830935741288,-2.83432561670064,-2.86668988169832,-2.86871588787716,-2.33680619759985
0.589178356713427,-2.74889357189107,3.53429173528852,-2.71078492970904,-2.83432561670064,-2.88622952031335,-2.88972886696635,-2.33680619759985
0.591182364729459,-2.74889357189107,3.53429173528852,-2.71718347317911,-2.83487091403533,-2.90576915892837,-2.91074184605555,-2.33655829916164
0.593186372745491,-2.74889357189107,3.53429173528852,-2.5521793815056,-2.83487091403533,-2.92918111135363,-2.93418600458663,-2.33655829916164
0.595190380761523,-3.14159265358979,3.14159265358979,2.86166381268874,-3.06790117190341,-2.95177468810796,-2.95625515745549,1.35993566448613
0.597194388777555,-3.14159265358979,3.14159265358979,-3.02571120136057,-3.06790117190341,-2.97436826486229,-2.97832431032434,-2.80356248990076
0.599198396793587,-3.14159265358979,3.14159265358979,-3.12750550809651,-3.06851175990916,-2.99564579709204,-2.99793281639009,-2.80431258497917
0.601202404809619,-3.14159265358979,3.14159265358979,-3.05790796983999,-3.06851175990916,-3.01617493434302,-3.01632724981578,-2.80431258497917
0.603206412825651,-3.14159265358979,3.14159265358979,-3.01079393697631,-3.0691636731037,-3.03670407159399,-3.03472168324148,-2.80427395414194
0.605210420841683,-3.14159265358979,3.14159265358979,-2.92921183356809,-3.0691636731037,-3.05645392675746,-3.05140428410616,-2.80427395414194
0.607214428857715,-3.14159265358979,3.14159265358979,-2.94411668763603,-3.07007802248601,-3.07581267879505,-3.06738391188024,-2.80366622823019
0.609218436873748,-3.14159265358979,3.14159265358979,-3.0345490353285,-3.07007802248601,-3.09517143083263,-3.08336353965431,-2.80366622823019
0.61122244488978,-3.14159265358979,3.14159265358979,2.9818158047669,-3.12233672960103,-3.11255839379945,-3.09682145987702,2.28350748380118
0.613226452905812,-3.14159265358979,3.14159265358979,3.0869273111191,-3.12233672960103,-3.1278386483573,-3.10828739691023,2.28350748380118
0.615230460921844,-3.14159265358979,3.14159265358979,-3.05971811418895,-3.12322605469341,3.14006640426443,-3.11975333394345,-2.53886938062311
0.617234468937876,-3.14159265358979,3.14159265358979,-3.11611971097337,-3.12322605469341,3.12830793335679,-3.12809345101206,-2.53886938062311
0.619238476953908,-3.14159265358979,3.14159265358979,-2.94208992438771,-3.12425563447617,3.11882335341856,-3.13518093096769,-2.53846084002021
0.62124248496994,-3.14159265358979,3.14159265358979,2.87569997007239,-3.12685251207457,3.10933877348034,3.14091689625627,2.05778323184656
0.623246492985972,-3.14159265358979,3.14159265358979,2.74159464177936,-3.12748541285155,3.10540590802196,3.14000082601837,2.05778323184656
0.625250501002004,-3.14159265358979,3.14159265358979,-2.92660885122513,-3.12748541285155,3.10405348154765,3.13988112339781,-1.4248807030665
0.627254509018036,-3.14159265358979,3.14159265358979,2.87962681498692,-3.12751445052132,3.10270105507335,3.13976142077726,2.21498425312716
0.629258517034068,-3.14159265358979,3.14159265358979,3.05206983955105,-3.12751445052132,3.10564471558039,3.14068887687974,2.21498425312716
0.6312625250501,-3.14159265358979,3.14159265358979,-2.96732601037951,-3.12752893953418,3.10919493012475,3.14121435712666,-1.4655978625578
0.633266533066132,-3.14159265358979,3.14159265358979,3.04270156766172,-3.12752893953418,3.1127451446691,-3.14144546980601,1.54097341984001
0.635270541082164,-3.14159265358979,3.14159265358979,-2.96833987305014,-3.12762416644691,3.11751524891792,-3.14134436905147,-2.20591886363389
0.637274549098196,-3.14159265358979,3.14159265358979,-2.94522600250128,-3.12762416644691,3.12253127477408,-3.14103140288278,-2.20591886363389
0.639278557114228,-3.14159265358979,3.14159265358979,2.82655587648206,-3.12764065401719,3.12754730063024,-3.14071843671409,2.18455265755878
0.64128256513026,-3.14159265358979,3.14159265358979,3.04427758691914,-3.12764065401719,3.13399707349921,-3.13988401461195,2.18455265755878
0.643286573146293,-3.14159265358979,3.14159265358979,-2.86640875453077,-3.1276596911378,3.14091773260277,-3.13909838183987,-1.36468060636244
0.645290581162325,-3.14159265358979,3.14159265358979,3.0292072015585,-3.1276596911378,-3.13534691547325,-3.13831274906778,2.16593280257473
0.647294589178357,-3.14159265358979,3.14159265358979,2.80438655175927,-3.12742154308022,-3.12707665252018,-3.1367893446738,2.16593280257473
0.649298597194389,-3.14159265358979,3.14159265358979,-3.09244033858751,-3.12742154308022,-3.11910691171869,-3.13532700780423,-2.20296502363987
0.651302605210421,-3.14159265358979,3.14159265358979,-2.81521785690033,-3.12708086257006,-3.1111371709172,-3.13386467093466,-2.20296502363987
0.653306613226453,-3.14159265358979,3.14159265358979,3.06096511277421,-3.12708086257006,-3.10439791385447,-3.13303405022027,1.55923696456611
0.655310621242485,-3.14159265358979,3.14159265358979,-2.87524991538447,-3.12713563971706,-3.09936619930669,-3.13267082877546,-2.18314739762535
0.657314629258517,-3.14159265358979,3.14159265358979,-2.99277302814987,-3.12713563971706,-3.09433448475891,-3.13230760733065,-2.18314739762535
0.659318637274549,-3.14159265358979,3.14159265358979,2.92191557902847,-3.12723557810581,-3.0913567424015,-3.13235119725307,1.42018743123055
0.661322645290581,-3.14159265358979,3.14159265358979,-3.02506567469218,-3.12723557810581,-3.08913823840412,-3.132212899234,-1.52333752689426
0.663326653306613,-3.14159265358979,3.14159265358979,2.90092561342331,-3.12713765512673,-3.08691973440673,-3.13207460121493,1.39919746522489
0.665330661322645,-3.14159265358979,3.14159265358979,-2.91488649368132,-3.12713765512673,-3.08722393374654,-3.13179691128428,-2.61068403391297
0.667334669338677,-3.14159265358979,3.14159265358979,-3.04286468111673,-3.12715275468898,-3.08985616263291,-3.13185660780449,-2.61128477115407
0.669338677354709,-3.14159265358979,3.14159265358979,-2.98528933205115,-3.12715275468898,-3.09248839151927,-3.13191630432469,-2.61128477115407
0.671342685370741,-3.14159265358979,3.14159265358979,-3.00264892317108,-3.12761013357455,-3.09937420549924,-3.13287164210084,-2.61070770560077
0.673346693386774,-3.14159265358979,3.14159265358979,2.95360319619148,-3.12761013357455,-3.10794028481701,-3.13400305620453,2.12782464824941
0.675350701402806,-3.14159265358979,3.14159265358979,2.80377424859097,-3.12784254484653,-3.11650636413477,-3.13513447030823,2.12782464824941
0.677354709418838,-3.14159265358979,3.14159265358979,-2.90160777194772,-3.12784254484653,-3.1295310304132,-3.13756344332469,-2.17107117223029
0.67935871743487,-3.14159265358979,3.14159265358979,-2.9422627207965,-3.12796358380705,3.13658661842484,3.14090143474308,-2.17107117223029
0.681362725450902,-3.14159265358979,3.14159265358979,3.10857176686532,-3.12796358380705,3.11951896008329,3.13495659120984,2.36596204725435
0.683366733466934,-3.14159265358979,3.14159265358979,3.12508047592702,-3.12834739120324,3.09528308209461,3.12536730591683,2.36596204725435
0.685370741482966,-3.14159265358979,3.14159265358979,-2.93655839634196,-3.12834739120324,3.0537808371507,3.11401131643222,-2.10528840865829
0.687374749498998,-3.14159265358979,3.14159265358979,-2.77574656925826,-3.12909807049323,3.00865806059914,3.05375730843887,-2.10528840865829
0.68937875751503,2.74889357189107,2.74889357189107,2.59524829316386,2.7724538954043,2.95869128732686,2.99185296111708,2.58842854885904
0.691382765531062,2.74889357189107,2.74889357189107,2.58278748894998,2.77156292938732,2.90995309879056,2.9318535018075,2.58960635165344
0.693386773547094,2.74889357189107,2.74889357189107,3.08608268020017,2.77156292938732,2.86121491025426,2.87185404249791,2.61563027304191
0.695390781563126,2.74889357189107,2.74889357189107,2.79148272001671,2.77069585544446,2.81365425511465,2.81409857292601,2.61630189815931
0.697394789579158,2.74889357189107,2.74889357189107,2.80136978378463,2.77069585544446,2.76839218363462,2.75787625750828,2.61630189815931
0.69939879759519,2.74889357189107,2.74889357189107,2.51100627726397,2.66979200458747,2.72313011215458,2.70165394209055,2.6164050221775
0.701402805611222,2.74889357189107,2.74889357189107,2.72528263805088,2.66979200458747,2.68247436349957,2.67273559049823,2.6164050221775
0.703406813627255,2.74889357189107,2.74889357189107,2.63410459680469,2.66884589851989,2.64538382275124,2.64567594330025,2.61634663973337
0.705410821643287,2.74889357189107,2.74889357189107,2.51436152362175,2.66884589851989,2.6082932820029,2.61861629610228,2.61634663973337
0.707414829659319,2.74889357189107,2.74889357189107,2.52570422997937,2.66811592057466,2.57796184775917,2.61727038994143,2.61634039287182
0.709418837675351,2.74889357189107,2.74889357189107,2.4654802853147,2.66811592057466,2.57765276918268,2.61681257310609,2.61634039287182
0.711422845691383,2.74889357189107,2.74889357189107,2.68179082447085,2.66776701780019,2.57734369060618,2.61635475627076,2.61655278324853
0.713426853707415,2.74889357189107,2.74889357189107,2.7256339856898,2.66776701780019,2.58370003164938,2.61757816940596,2.61655278324853
0.715430861723447,2.74889357189107,2.74889357189107,2.23956111152219,2.66785721479844,2.59359140778188,2.62078990066756,2.61704304275941
0.717434869739479,2.74889357189107,2.74889357189107,2.38317932448384,2.66785721479844,2.60585591258549,2.6301984746637,2.61704304275941
0.719438877755511,2.74889357189107,2.74889357189107,2.89316355830498,2.66828538115113,2.62379945693421,2.64262048177446,2.61771090235063
0.721442885771543,2.74889357189107,2.74889357189107,2.42911616893925,2.66828538115113,2.64246160117136,2.65557014590266,2.61771090235063
0.723446893787575,2.74889357189107,2.74889357189107,2.46032929053741,2.66911189673705,2.66112374540851,2.66851981003085,2.61861725832431
0.725450901803607,2.74889357189107,2.74889357189107,2.90229597456304,2.69546370810204,2.68035331352632,2.681530876361,2.69546364968543
0.727454909819639,2.74889357189107,2.74889357189107,2.86506122906587,2.6963466702952,2.69653059668118,2.69218463249694,2.69634661187859
0.729458917835671,2.74889357189107,2.74889357189107,2.85565407586336,2.6963466702952,2.71270787983604,2.70283838863288,2.69634661187859
0.731462925851703,2.74889357189107,2.74889357189107,2.61495302557891,2.6968735303055,2.72415363555165,2.70741438225332,2.69687347188889
0.733466933867735,2.74889357189107,2.74889357189107,2.9321916785145,2.6968735303055,2.73218901490548,2.71026884807587,2.69687347188889
0.735470941883767,2.74889357189107,2.74889357189107,2.70666305974554,2.69714628795703,2.74022439425931,2.71312331389843,2.69714622954042
0.7374749498998,2.74889357189107,2.74889357189107,2.74065721840732,2.69714628795703,2.74211585678791,2.71351641429891,2.69714622954042
0.739478957915832,2.74889357189107,2.74889357189107,2.89817780140677,2.69703346125095,2.74111023409043,2.71342314266759,2.69703340283434
0.741482965931864,2.74889357189107,2.74889357189107,2.6958763274002,2.69703346125095,2.74010461139295,2.71332987103627,2.69703340283434
0.743486973947896,2.74889357189107,2.74889357189107,3.06410880873581,2.69643971126211,2.73359433403237,2.71100433161291,2.6964396528455
0.745490981963928,2.74889357189107,2.74889357189107,2.7751257356206,2.69643971126211,2.72656956341325,2.70806776108542,2.6964396528455
0.74749498997996,2.74889357189107,2.74889357189107,2.60570025013105,2.69556629313449,2.71954479279414,2.70513119055794,2.69556623471788
0.749498997995992,2.74889357189107,2.74889357189107,2.59869905825426,2.69556629313449,2.7125725976307,2.7022604943141,2.69556623471788
0.751503006012024,2.74889357189107,2.74889357189107,2.41962089704543,2.69499353424508,2.70822016578115,2.70079587900992,2.69499347582847
0.753507014028056,2.74889357189107,2.74889357189107,2.71164550240699,2.69499353424508,2.70386773393159,2.69933126370575,2.69499347582847
0.755511022044088,2.74889357189107,2.74889357189107,2.44072101441722,2.69489953576097,2.70326579119542,2.69932924432903,2.69489947734436
0.75751503006012,2.74889357189107,2.74889357189107,2.92277002846757,2.69489953576097,2.70339829360406,2.69930355258235,2.69489947734436
0.759519038076152,2.74889357189107,2.74889357189107,2.62719130668277,2.69486674091591,2.70353079601271,2.69927786083567,2.6948666824993
0.761523046092184,2.74889357189107,2.74889357189107,2.63412274651915,2.69486674091591,2.70507472020402,2.69936425355489,2.6948666824993
0.763527054108216,2.74889357189107,2.74889357189107,2.76212218851426,2.69470362066501,2.7062743237561,2.69940652927814,2.6947035622484
0.765531062124248,2.74889357189107,2.74889357189107,2.57267967120055,2.69470362066501,2.70747392730818,2.6994488050014,2.6947035622484
0.767535070140281,2.74889357189107,2.74889357189107,2.70406805675529,2.69462428849578,2.70764482016179,2.6995269672823,2.69462423007918
0.769539078156313,2.74889357189107,2.74889357189107,2.73336670115055,2.69462428849578,2.70547116713697,2.69958032343056,2.69462423007918
0.771543086172345,2.74889357189107,2.74889357189107,2.76684780373832,2.69454694787901,2.70329751411215,2.69963367957881,2.6945468894624
0.773547094188377,2.74889357189107,2.74889357189107,2.58672389991083,2.69454694787901,2.69653746954387,2.69916122976925,2.6945468894624
0.775551102204409,2.74889357189107,2.74889357189107,3.11674245496725,2.69413644848519,2.68565361837558,2.69633786283074,2.69413639006859
0.777555110220441,2.74889357189107,2.74889357189107,2.667654966504,2.69413644848519,2.66243628573611,2.66729112138095,2.69413639006859
0.779559118236473,2.74889357189107,2.74889357189107,2.86066577059903,2.69336984195379,2.63227368172558,2.63428715405862,2.69336978353718
0.781563126252505,2.35619449019234,2.35619449019234,2.88617567680021,2.69336984195379,2.6006223010166,2.6003908567848,2.69336978353718
0.783567134268537,2.35619449019234,2.35619449019234,2.42937599773243,2.4516612824346,2.56897092030763,2.56649455951098,2.4516612824346
0.785571142284569,2.35619449019234,2.35619449019234,2.16052378108903,2.4516612824346,2.5362982266646,2.53271765599266,2.4516612824346
0.787575150300601,2.35619449019234,2.35619449019234,2.32972546724571,2.45084132783605,2.50584492765647,2.50076600002125,2.45084132783605
0.789579158316633,2.35619449019234,2.35619449019234,2.56497137639857,2.45084132783605,2.47539162864835,2.46881434404985,2.45084132783605
0.791583166332665,2.35619449019234,2.35619449019234,2.57743437503352,2.45015542624977,2.44733766798852,2.43848676590968,2.45015542624977
0.793587174348697,2.35619449019234,2.35619449019234,2.64328468828051,2.45015542624977,2.42119704921117,2.40881128219657,2.45015542624977
0.795591182364729,2.35619449019234,2.35619449019234,2.18185440548813,2.35591280008453,2.39505643043382,2.37913579848346,2.35591280008453
0.797595190380762,2.35619449019234,2.35619449019234,2.2343065988139,2.35591280008453,2.37391825574386,2.35204939199207,2.35591280008453
0.799599198396794,2.35619449019234,2.35619449019234,2.18402860230679,2.3552380800126,2.35659114341801,2.3429376178125,2.3552380800126
0.801603206412826,2.35619449019234,2.35619449019234,2.27886131129998,2.3552380800126,2.33926403109216,2.3396402119054,2.3552380800126
0.803607214428858,2.35619449019234,2.35619449019234,2.25123815375038,2.35493501248842,2.32803216870262,2.33935549184652,2.35493501248842
0.80561122244489,2.35619449019234,2.35619449019234,2.7016657101457,2.35493501248842,2.31825562820256,2.33884630084241,2.35493501248842
0.807615230460922,2.35619449019234,2.35619449019234,2.18215658043134,2.35463754202256,2.30847908770251,2.3383371098383,2.35463754202256
0.809619238476954,2.35619449019234,2.35619449019234,2.40644877595131,2.35463754202256,2.30245955242253,2.33801105608408,2.35463754202256
0.811623246492986,2.35619449019234,2.35619449019234,2.29091687809437,2.35421373264306,2.29886694236321,2.3377545038467,2.35421373264306
0.813627254509018,2.35619449019234,2.35619449019234,2.44706856956121,2.35421373264306,2.2952743323039,2.33749795160932,2.35421373264306
0.81563126252505,2.35619449019234,2.35619449019234,1.84238647773821,2.35412926765274,2.29718806932255,2.33794094427117,2.35412926765274
0.817635270541082,2.35619449019234,2.35619449019234,2.13398438929721,2.35412926765274,2.30150827995785,2.33922218044784,2.35412926765274
0.819639278557114,2.35619449019234,2.35619449019234,2.26137550792393,2.35462105511735,2.30582849059314,2.3405034166245,2.35462105511735
0.821643286573146,2.35619449019234,2.35619449019234,2.65732598690584,2.35462105511735,2.31275037228101,2.34202574723784,2.35462105511735
0.823647294589178,2.35619449019234,2.35619449019234,2.25514256139796,2.35520109509813,2.31895384346837,2.3429568012229,2.35520109509813
0.82565130260521,2.35619449019234,2.35619449019234,2.62874508338196,2.35520109509813,2.32515731465572,2.34388785520796,2.35520109509813
